payment_id,subscription_id,user_id,paid_at,amount,currency,payment_method,status,billing_period_start,billing_period_end
P001561,S00176,U0046,2024-11-23 20:00:00,19.99,USD,google_pay,success,2024-11-23,2024-12-22
P001562,S00176,U0046,2024-12-23 18:00:00,19.99,USD,google_pay,success,2024-12-23,2025-01-21
P001563,S00176,U0046,2025-01-22 22:00:00,19.99,USD,google_pay,success,2025-01-22,2025-02-20
P001564,S00176,U0046,2025-02-21 23:00:00,19.99,USD,google_pay,success,2025-02-21,2025-03-22
P001565,S00176,U0046,2025-03-23 10:00:00,19.99,USD,google_pay,success,2025-03-23,2025-04-21
P001566,S00176,U0046,2025-04-22 08:00:00,19.99,USD,google_pay,success,2025-04-22,2025-05-21
P001567,S00176,U0046,2025-05-22 13:00:00,19.99,USD,google_pay,success,2025-05-22,2025-06-20
P001568,S00176,U0046,2025-06-21 02:00:00,19.99,USD,google_pay,success,2025-06-21,2025-07-20
P001569,S00176,U0046,2025-07-21 14:00:00,19.99,USD,google_pay,success,2025-07-21,2025-08-19
P001570,S00176,U0046,2025-08-20 16:00:00,19.99,USD,google_pay,success,2025-08-20,2025-09-18
P001571,S00176,U0046,2025-09-19 15:00:00,19.99,USD,google_pay,success,2025-09-19,2025-10-18
P001572,S00176,U0046,2025-10-19 21:00:00,19.99,USD,google_pay,success,2025-10-19,2025-11-17
P001573,S00176,U0046,2025-11-18 09:00:00,19.99,USD,google_pay,success,2025-11-18,2025-12-17
P001574,S00176,U0046,2025-12-18 11:00:00,19.99,USD,google_pay,success,2025-12-18,2026-01-16
P001575,S00177,U0047,2024-12-29 22:00:00,9.99,USD,google_pay,success,2024-12-29,2025-01-27
P001576,S00177,U0047,2025-01-28 02:00:00,9.99,USD,google_pay,success,2025-01-28,2025-02-26
P001577,S00177,U0047,2025-02-27 14:00:00,9.99,USD,google_pay,success,2025-02-27,2025-03-28
P001578,S00177,U0047,2025-03-29 12:00:00,9.99,USD,google_pay,success,2025-03-29,2025-04-27
P001579,S00177,U0047,2025-04-28 09:00:00,9.99,USD,google_pay,success,2025-04-28,2025-05-27
P001580,S00177,U0047,2025-05-28 02:00:00,9.99,USD,google_pay,failed,2025-05-28,2025-06-26
P001581,S00177,U0047,2025-06-27 08:00:00,9.99,USD,google_pay,success,2025-06-27,2025-07-26
P001582,S00177,U0047,2025-07-27 04:00:00,9.99,USD,google_pay,success,2025-07-27,2025-08-25
P001583,S00180,U0003,2024-02-12 06:00:00,9.99,USD,bank_transfer,success,2024-02-12,2024-03-12
P001584,S00180,U0003,2024-03-13 20:00:00,9.99,USD,bank_transfer,success,2024-03-13,2024-04-11
P001585,S00180,U0003,2024-04-12 13:00:00,9.99,USD,bank_transfer,success,2024-04-12,2024-05-11
P001586,S00182,U0106,2024-02-19 17:00:00,9.99,USD,apple_pay,refunded,2024-02-19,2024-03-19
P001587,S00182,U0106,2024-03-20 15:00:00,9.99,USD,apple_pay,failed,2024-03-20,2024-04-18
P001588,S00182,U0106,2024-04-19 14:00:00,9.99,USD,apple_pay,success,2024-04-19,2024-05-18
P001589,S00182,U0106,2024-05-19 00:00:00,9.99,USD,apple_pay,success,2024-05-19,2024-06-17
P001590,S00182,U0106,2024-06-18 02:00:00,9.99,USD,apple_pay,success,2024-06-18,2024-07-17
P001591,S00182,U0106,2024-07-18 07:00:00,9.99,USD,apple_pay,success,2024-07-18,2024-08-16
P001592,S00182,U0106,2024-08-17 16:00:00,9.99,USD,apple_pay,success,2024-08-17,2024-09-15
P001593,S00182,U0106,2024-09-16 13:00:00,9.99,USD,apple_pay,success,2024-09-16,2024-10-15
P001594,S00182,U0106,2024-10-16 20:00:00,9.99,USD,apple_pay,success,2024-10-16,2024-11-14
P001595,S00182,U0106,2024-11-15 10:00:00,9.99,USD,apple_pay,success,2024-11-15,2024-12-14
P001596,S00182,U0106,2024-12-15 21:00:00,9.99,USD,apple_pay,success,2024-12-15,2025-01-13
P001597,S00182,U0106,2025-01-14 17:00:00,9.99,USD,apple_pay,success,2025-01-14,2025-02-12
P001598,S00183,U0123,2024-01-09 09:00:00,19.99,USD,credit_card,success,2024-01-09,2024-02-07
P001599,S00183,U0123,2024-02-08 09:00:00,19.99,USD,credit_card,success,2024-02-08,2024-03-08
P001600,S00183,U0123,2024-03-09 08:00:00,19.99,USD,credit_card,success,2024-03-09,2024-04-07
P001601,S00183,U0123,2024-04-08 11:00:00,19.99,USD,credit_card,success,2024-04-08,2024-05-07
P001602,S00183,U0123,2024-05-08 01:00:00,19.99,USD,credit_card,refunded,2024-05-08,2024-06-06
P001603,S00183,U0123,2024-06-07 09:00:00,19.99,USD,credit_card,success,2024-06-07,2024-07-06
P001604,S00185,U0044,2023-11-12 05:00:00,19.99,USD,credit_card,success,2023-11-12,2023-12-11
P001605,S00185,U0044,2023-12-12 05:00:00,19.99,USD,credit_card,success,2023-12-12,2024-01-10
P001606,S00185,U0044,2024-01-11 09:00:00,19.99,USD,credit_card,success,2024-01-11,2024-02-09
P001607,S00186,U0153,2024-10-20 05:00:00,19.99,USD,paypal,success,2024-10-20,2024-11-18
P001608,S00186,U0153,2024-11-19 22:00:00,19.99,USD,paypal,success,2024-11-19,2024-12-18
P001609,S00188,U0105,2024-08-16 04:00:00,19.99,USD,bank_transfer,failed,2024-08-16,2024-09-14
P001610,S00188,U0105,2024-09-15 03:00:00,19.99,USD,bank_transfer,success,2024-09-15,2024-10-14
P001611,S00188,U0105,2024-10-15 10:00:00,19.99,USD,bank_transfer,success,2024-10-15,2024-11-13
P001612,S00188,U0105,2024-11-14 14:00:00,19.99,USD,bank_transfer,success,2024-11-14,2024-12-13
P001613,S00188,U0105,2024-12-14 05:00:00,19.99,USD,bank_transfer,success,2024-12-14,2025-01-12
P001614,S00188,U0105,2025-01-13 22:00:00,19.99,USD,bank_transfer,success,2025-01-13,2025-02-11
P001615,S00188,U0105,2025-02-12 10:00:00,19.99,USD,bank_transfer,success,2025-02-12,2025-03-13
P001616,S00188,U0105,2025-03-14 04:00:00,19.99,USD,bank_transfer,refunded,2025-03-14,2025-04-12
P001617,S00188,U0105,2025-04-13 17:00:00,19.99,USD,bank_transfer,success,2025-04-13,2025-05-12
P001618,S00188,U0105,2025-05-13 17:00:00,19.99,USD,bank_transfer,refunded,2025-05-13,2025-06-11
P001619,S00188,U0105,2025-06-12 00:00:00,19.99,USD,bank_transfer,success,2025-06-12,2025-07-11
P001620,S00188,U0105,2025-07-12 15:00:00,19.99,USD,bank_transfer,success,2025-07-12,2025-08-10
P001621,S00188,U0105,2025-08-11 14:00:00,19.99,USD,bank_transfer,success,2025-08-11,2025-09-09
P001622,S00188,U0105,2025-09-10 04:00:00,19.99,USD,bank_transfer,failed,2025-09-10,2025-10-09
P001623,S00188,U0105,2025-10-10 23:00:00,19.99,USD,bank_transfer,success,2025-10-10,2025-11-08
P001624,S00188,U0105,2025-11-09 16:00:00,19.99,USD,bank_transfer,success,2025-11-09,2025-12-08
P001625,S00188,U0105,2025-12-09 22:00:00,19.99,USD,bank_transfer,success,2025-12-09,2026-01-07
P001626,S00188,U0105,2026-01-08 09:00:00,19.99,USD,bank_transfer,success,2026-01-08,2026-02-06
P001627,S00188,U0105,2026-02-07 18:00:00,19.99,USD,bank_transfer,refunded,2026-02-07,2026-03-08
P001628,S00188,U0105,2026-03-09 18:00:00,19.99,USD,bank_transfer,success,2026-03-09,2026-04-07
P001629,S00188,U0105,2026-04-08 14:00:00,19.99,USD,bank_transfer,success,2026-04-08,2026-05-07
P001630,S00188,U0105,2026-05-08 03:00:00,19.99,USD,bank_transfer,success,2026-05-08,2026-06-06
P001631,S00188,U0105,2026-06-07 01:00:00,19.99,USD,bank_transfer,success,2026-06-07,2026-07-06
P001632,S00191,U0076,2024-12-10 17:00:00,19.99,USD,apple_pay,success,2024-12-10,2025-01-08
P001633,S00191,U0076,2025-01-09 00:00:00,19.99,USD,apple_pay,success,2025-01-09,2025-02-07
P001634,S00191,U0076,2025-02-08 07:00:00,19.99,USD,apple_pay,success,2025-02-08,2025-03-09
P001635,S00191,U0076,2025-03-10 02:00:00,19.99,USD,apple_pay,success,2025-03-10,2025-04-08
P001636,S00191,U0076,2025-04-09 19:00:00,19.99,USD,apple_pay,success,2025-04-09,2025-05-08
P001637,S00191,U0076,2025-05-09 18:00:00,19.99,USD,apple_pay,success,2025-05-09,2025-06-07
P001638,S00191,U0076,2025-06-08 08:00:00,19.99,USD,apple_pay,success,2025-06-08,2025-07-07
P001639,S00191,U0076,2025-07-08 02:00:00,19.99,USD,apple_pay,success,2025-07-08,2025-08-06
P001640,S00191,U0076,2025-08-07 14:00:00,19.99,USD,apple_pay,success,2025-08-07,2025-09-05
P001641,S00191,U0076,2025-09-06 02:00:00,19.99,USD,apple_pay,success,2025-09-06,2025-10-05
P001642,S00191,U0076,2025-10-06 12:00:00,19.99,USD,apple_pay,refunded,2025-10-06,2025-11-04
P001643,S00191,U0076,2025-11-05 10:00:00,19.99,USD,apple_pay,success,2025-11-05,2025-12-04
P001644,S00191,U0076,2025-12-05 16:00:00,19.99,USD,apple_pay,success,2025-12-05,2026-01-03
P001645,S00191,U0076,2026-01-04 21:00:00,19.99,USD,apple_pay,failed,2026-01-04,2026-02-02
P001646,S00191,U0076,2026-02-03 04:00:00,19.99,USD,apple_pay,success,2026-02-03,2026-03-04
P001647,S00191,U0076,2026-03-05 13:00:00,19.99,USD,apple_pay,success,2026-03-05,2026-04-03
P001648,S00191,U0076,2026-04-04 11:00:00,19.99,USD,apple_pay,success,2026-04-04,2026-05-03
P001649,S00191,U0076,2026-05-04 11:00:00,19.99,USD,apple_pay,success,2026-05-04,2026-06-02
P001650,S00191,U0076,2026-06-03 14:00:00,19.99,USD,apple_pay,success,2026-06-03,2026-07-02
P001651,S00191,U0076,2026-07-03 02:00:00,19.99,USD,apple_pay,success,2026-07-03,2026-08-01
P001652,S00191,U0076,2026-08-02 14:00:00,19.99,USD,apple_pay,success,2026-08-02,2026-08-31
P001653,S00193,U0021,2024-11-14 13:00:00,9.99,USD,apple_pay,success,2024-11-14,2024-12-13
P001654,S00193,U0021,2024-12-14 09:00:00,9.99,USD,apple_pay,success,2024-12-14,2025-01-12
P001655,S00193,U0021,2025-01-13 23:00:00,9.99,USD,apple_pay,success,2025-01-13,2025-02-11
P001656,S00193,U0021,2025-02-12 13:00:00,9.99,USD,apple_pay,refunded,2025-02-12,2025-03-13
P001657,S00193,U0021,2025-03-14 13:00:00,9.99,USD,apple_pay,success,2025-03-14,2025-04-12
P001658,S00193,U0021,2025-04-13 18:00:00,9.99,USD,apple_pay,success,2025-04-13,2025-05-12
P001659,S00193,U0021,2025-05-13 04:00:00,9.99,USD,apple_pay,success,2025-05-13,2025-06-11
P001660,S00193,U0021,2025-06-12 15:00:00,9.99,USD,apple_pay,success,2025-06-12,2025-07-11
P001661,S00193,U0021,2025-07-12 16:00:00,9.99,USD,apple_pay,refunded,2025-07-12,2025-08-10
P001662,S00193,U0021,2025-08-11 02:00:00,9.99,USD,apple_pay,refunded,2025-08-11,2025-09-09
P001663,S00193,U0021,2025-09-10 18:00:00,9.99,USD,apple_pay,failed,2025-09-10,2025-10-09
P001664,S00194,U0126,2022-09-08 02:00:00,19.99,USD,apple_pay,success,2022-09-08,2022-10-07
P001665,S00194,U0126,2022-10-08 20:00:00,19.99,USD,apple_pay,success,2022-10-08,2022-11-06
P001666,S00194,U0126,2022-11-07 13:00:00,19.99,USD,apple_pay,failed,2022-11-07,2022-12-06
P001667,S00194,U0126,2022-12-07 14:00:00,19.99,USD,apple_pay,success,2022-12-07,2023-01-05
P001668,S00195,U0095,2022-12-09 04:00:00,19.99,USD,credit_card,success,2022-12-09,2023-01-07
P001669,S00195,U0095,2023-01-08 12:00:00,19.99,USD,credit_card,success,2023-01-08,2023-02-06
P001670,S00195,U0095,2023-02-07 15:00:00,19.99,USD,credit_card,success,2023-02-07,2023-03-08
P001671,S00195,U0095,2023-03-09 09:00:00,19.99,USD,credit_card,success,2023-03-09,2023-04-07
P001672,S00195,U0095,2023-04-08 09:00:00,19.99,USD,credit_card,success,2023-04-08,2023-05-07
P001673,S00195,U0095,2023-05-08 23:00:00,19.99,USD,credit_card,success,2023-05-08,2023-06-06
P001674,S00195,U0095,2023-06-07 00:00:00,19.99,USD,credit_card,success,2023-06-07,2023-07-06
P001675,S00196,U0113,2021-08-15 04:00:00,9.99,USD,credit_card,success,2021-08-15,2021-09-13
P001676,S00196,U0113,2021-09-14 20:00:00,9.99,USD,credit_card,success,2021-09-14,2021-10-13
P001677,S00196,U0113,2021-10-14 15:00:00,9.99,USD,credit_card,success,2021-10-14,2021-11-12
P001678,S00196,U0113,2021-11-13 21:00:00,9.99,USD,credit_card,success,2021-11-13,2021-12-12
P001679,S00196,U0113,2021-12-13 13:00:00,9.99,USD,credit_card,success,2021-12-13,2022-01-11
P001680,S00196,U0113,2022-01-12 22:00:00,9.99,USD,credit_card,success,2022-01-12,2022-02-10
P001681,S00196,U0113,2022-02-11 00:00:00,9.99,USD,credit_card,success,2022-02-11,2022-03-12
P001682,S00196,U0113,2022-03-13 08:00:00,9.99,USD,credit_card,success,2022-03-13,2022-04-11
P001683,S00196,U0113,2022-04-12 02:00:00,9.99,USD,credit_card,success,2022-04-12,2022-05-11
P001684,S00196,U0113,2022-05-12 11:00:00,9.99,USD,credit_card,success,2022-05-12,2022-06-10
P001685,S00197,U0193,2021-11-14 18:00:00,19.99,USD,google_pay,success,2021-11-14,2021-12-13
P001686,S00197,U0193,2021-12-14 08:00:00,19.99,USD,google_pay,success,2021-12-14,2022-01-12
P001687,S00197,U0193,2022-01-13 15:00:00,19.99,USD,google_pay,success,2022-01-13,2022-02-11
P001688,S00198,U0194,2023-06-11 03:00:00,9.99,USD,google_pay,refunded,2023-06-11,2023-07-10
P001689,S00198,U0194,2023-07-11 23:00:00,9.99,USD,google_pay,success,2023-07-11,2023-08-09
P001690,S00198,U0194,2023-08-10 08:00:00,9.99,USD,google_pay,success,2023-08-10,2023-09-08
P001691,S00199,U0138,2024-01-15 01:00:00,19.99,USD,paypal,success,2024-01-15,2024-02-13
P001692,S00199,U0138,2024-02-14 14:00:00,19.99,USD,paypal,success,2024-02-14,2024-03-14
P001693,S00199,U0138,2024-03-15 04:00:00,19.99,USD,paypal,success,2024-03-15,2024-04-13
P001694,S00199,U0138,2024-04-14 01:00:00,19.99,USD,paypal,success,2024-04-14,2024-05-13
P001695,S00199,U0138,2024-05-14 13:00:00,19.99,USD,paypal,success,2024-05-14,2024-06-12
P001696,S00199,U0138,2024-06-13 11:00:00,19.99,USD,paypal,success,2024-06-13,2024-07-12
P001697,S00199,U0138,2024-07-13 09:00:00,19.99,USD,paypal,success,2024-07-13,2024-08-11
P001698,S00199,U0138,2024-08-12 02:00:00,19.99,USD,paypal,success,2024-08-12,2024-09-10
P001699,S00199,U0138,2024-09-11 20:00:00,19.99,USD,paypal,success,2024-09-11,2024-10-10
P001700,S00199,U0138,2024-10-11 03:00:00,19.99,USD,paypal,success,2024-10-11,2024-11-09
P001701,S00199,U0138,2024-11-10 05:00:00,19.99,USD,paypal,success,2024-11-10,2024-12-09
P001702,S00199,U0138,2024-12-10 10:00:00,19.99,USD,paypal,success,2024-12-10,2025-01-08
P001703,S00199,U0138,2025-01-09 21:00:00,19.99,USD,paypal,success,2025-01-09,2025-02-07
P001704,S00199,U0138,2025-02-08 08:00:00,19.99,USD,paypal,success,2025-02-08,2025-03-09
P001705,S00199,U0138,2025-03-10 22:00:00,19.99,USD,paypal,success,2025-03-10,2025-04-08
P001706,S00199,U0138,2025-04-09 17:00:00,19.99,USD,paypal,success,2025-04-09,2025-05-08
P001707,S00199,U0138,2025-05-09 04:00:00,19.99,USD,paypal,success,2025-05-09,2025-06-07
P001708,S00199,U0138,2025-06-08 16:00:00,19.99,USD,paypal,success,2025-06-08,2025-07-07
P001709,S00199,U0138,2025-07-08 15:00:00,19.99,USD,paypal,success,2025-07-08,2025-08-06
P001710,S00199,U0138,2025-08-07 05:00:00,19.99,USD,paypal,success,2025-08-07,2025-09-05
P001711,S00201,U0031,2024-09-24 04:00:00,19.99,USD,paypal,success,2024-09-24,2024-10-23
P001712,S00201,U0031,2024-10-24 06:00:00,19.99,USD,paypal,success,2024-10-24,2024-11-22
P001713,S00201,U0031,2024-11-23 17:00:00,19.99,USD,paypal,success,2024-11-23,2024-12-22
P001714,S00201,U0031,2024-12-23 16:00:00,19.99,USD,paypal,success,2024-12-23,2025-01-21
P001715,S00201,U0031,2025-01-22 22:00:00,19.99,USD,paypal,success,2025-01-22,2025-02-20
P001716,S00201,U0031,2025-02-21 03:00:00,19.99,USD,paypal,success,2025-02-21,2025-03-22
P001717,S00203,U0052,2024-10-14 02:00:00,19.99,USD,bank_transfer,success,2024-10-14,2024-11-12
P001718,S00203,U0052,2024-11-13 04:00:00,19.99,USD,bank_transfer,success,2024-11-13,2024-12-12
P001719,S00203,U0052,2024-12-13 15:00:00,19.99,USD,bank_transfer,failed,2024-12-13,2025-01-11
P001720,S00203,U0052,2025-01-12 22:00:00,19.99,USD,bank_transfer,success,2025-01-12,2025-02-10
P001721,S00203,U0052,2025-02-11 14:00:00,19.99,USD,bank_transfer,success,2025-02-11,2025-03-12
P001722,S00203,U0052,2025-03-13 19:00:00,19.99,USD,bank_transfer,success,2025-03-13,2025-04-11
P001723,S00204,U0187,2021-05-17 10:00:00,19.99,USD,google_pay,success,2021-05-17,2021-06-15
P001724,S00204,U0187,2021-06-16 09:00:00,19.99,USD,google_pay,success,2021-06-16,2021-07-15
P001725,S00204,U0187,2021-07-16 03:00:00,19.99,USD,google_pay,success,2021-07-16,2021-08-14
P001726,S00205,U0142,2024-11-21 22:00:00,9.99,USD,apple_pay,success,2024-11-21,2024-12-20
P001727,S00205,U0142,2024-12-21 07:00:00,9.99,USD,apple_pay,success,2024-12-21,2025-01-19
P001728,S00205,U0142,2025-01-20 06:00:00,9.99,USD,apple_pay,success,2025-01-20,2025-02-18
P001729,S00205,U0142,2025-02-19 02:00:00,9.99,USD,apple_pay,success,2025-02-19,2025-03-20
P001730,S00205,U0142,2025-03-21 03:00:00,9.99,USD,apple_pay,success,2025-03-21,2025-04-19
P001731,S00205,U0142,2025-04-20 15:00:00,9.99,USD,apple_pay,success,2025-04-20,2025-05-19
P001732,S00205,U0142,2025-05-20 01:00:00,9.99,USD,apple_pay,success,2025-05-20,2025-06-18
P001733,S00205,U0142,2025-06-19 01:00:00,9.99,USD,apple_pay,success,2025-06-19,2025-07-18
P001734,S00205,U0142,2025-07-19 16:00:00,9.99,USD,apple_pay,success,2025-07-19,2025-08-17
P001735,S00205,U0142,2025-08-18 15:00:00,9.99,USD,apple_pay,success,2025-08-18,2025-09-16
P001736,S00205,U0142,2025-09-17 08:00:00,9.99,USD,apple_pay,success,2025-09-17,2025-10-16
P001737,S00205,U0142,2025-10-17 09:00:00,9.99,USD,apple_pay,success,2025-10-17,2025-11-15
P001738,S00205,U0142,2025-11-16 03:00:00,9.99,USD,apple_pay,success,2025-11-16,2025-12-15
P001739,S00205,U0142,2025-12-16 19:00:00,9.99,USD,apple_pay,success,2025-12-16,2026-01-14
P001740,S00205,U0142,2026-01-15 06:00:00,9.99,USD,apple_pay,success,2026-01-15,2026-02-13
P001741,S00205,U0142,2026-02-14 11:00:00,9.99,USD,apple_pay,success,2026-02-14,2026-03-15
P001742,S00205,U0142,2026-03-16 04:00:00,9.99,USD,apple_pay,success,2026-03-16,2026-04-14
P001743,S00205,U0142,2026-04-15 08:00:00,9.99,USD,apple_pay,success,2026-04-15,2026-05-14
P001744,S00206,U0180,2024-09-03 11:00:00,9.99,USD,credit_card,failed,2024-09-03,2024-10-02
P001745,S00206,U0180,2024-10-03 16:00:00,9.99,USD,credit_card,success,2024-10-03,2024-11-01
P001746,S00206,U0180,2024-11-02 19:00:00,9.99,USD,credit_card,success,2024-11-02,2024-12-01
P001747,S00206,U0180,2024-12-02 18:00:00,9.99,USD,credit_card,success,2024-12-02,2024-12-31
P001748,S00206,U0180,2025-01-01 18:00:00,9.99,USD,credit_card,success,2025-01-01,2025-01-30
P001749,S00206,U0180,2025-01-31 16:00:00,9.99,USD,credit_card,success,2025-01-31,2025-03-01
P001750,S00206,U0180,2025-03-02 06:00:00,9.99,USD,credit_card,success,2025-03-02,2025-03-31
P001751,S00206,U0180,2025-04-01 05:00:00,9.99,USD,credit_card,refunded,2025-04-01,2025-04-30
P001752,S00206,U0180,2025-05-01 17:00:00,9.99,USD,credit_card,failed,2025-05-01,2025-05-30
P001753,S00206,U0180,2025-05-31 23:00:00,9.99,USD,credit_card,success,2025-05-31,2025-06-29
P001754,S00206,U0180,2025-06-30 06:00:00,9.99,USD,credit_card,success,2025-06-30,2025-07-29
P001755,S00206,U0180,2025-07-30 22:00:00,9.99,USD,credit_card,failed,2025-07-30,2025-08-28
P001756,S00206,U0180,2025-08-29 22:00:00,9.99,USD,credit_card,success,2025-08-29,2025-09-27
P001757,S00206,U0180,2025-09-28 14:00:00,9.99,USD,credit_card,success,2025-09-28,2025-10-27
P001758,S00206,U0180,2025-10-28 03:00:00,9.99,USD,credit_card,success,2025-10-28,2025-11-26
P001759,S00208,U0028,2024-04-29 11:00:00,9.99,USD,bank_transfer,success,2024-04-29,2024-05-28
P001760,S00208,U0028,2024-05-29 13:00:00,9.99,USD,bank_transfer,refunded,2024-05-29,2024-06-27
P001761,S00208,U0028,2024-06-28 07:00:00,9.99,USD,bank_transfer,success,2024-06-28,2024-07-27
P001762,S00208,U0028,2024-07-28 10:00:00,9.99,USD,bank_transfer,success,2024-07-28,2024-08-26
P001763,S00208,U0028,2024-08-27 03:00:00,9.99,USD,bank_transfer,success,2024-08-27,2024-09-25
P001764,S00208,U0028,2024-09-26 15:00:00,9.99,USD,bank_transfer,success,2024-09-26,2024-10-25
P001765,S00208,U0028,2024-10-26 22:00:00,9.99,USD,bank_transfer,success,2024-10-26,2024-11-24
P001766,S00208,U0028,2024-11-25 23:00:00,9.99,USD,bank_transfer,success,2024-11-25,2024-12-24
P001767,S00208,U0028,2024-12-25 10:00:00,9.99,USD,bank_transfer,success,2024-12-25,2025-01-23
P001768,S00208,U0028,2025-01-24 12:00:00,9.99,USD,bank_transfer,success,2025-01-24,2025-02-22
P001769,S00209,U0068,2023-02-10 19:00:00,9.99,USD,apple_pay,success,2023-02-10,2023-03-11
P001770,S00209,U0068,2023-03-12 21:00:00,9.99,USD,apple_pay,success,2023-03-12,2023-04-10
P001771,S00209,U0068,2023-04-11 14:00:00,9.99,USD,apple_pay,refunded,2023-04-11,2023-05-10
P001772,S00209,U0068,2023-05-11 13:00:00,9.99,USD,apple_pay,success,2023-05-11,2023-06-09
P001773,S00209,U0068,2023-06-10 13:00:00,9.99,USD,apple_pay,success,2023-06-10,2023-07-09
P001774,S00209,U0068,2023-07-10 02:00:00,9.99,USD,apple_pay,success,2023-07-10,2023-08-08
P001775,S00209,U0068,2023-08-09 15:00:00,9.99,USD,apple_pay,success,2023-08-09,2023-09-07
P001776,S00209,U0068,2023-09-08 11:00:00,9.99,USD,apple_pay,failed,2023-09-08,2023-10-07
P001777,S00209,U0068,2023-10-08 21:00:00,9.99,USD,apple_pay,success,2023-10-08,2023-11-06
P001778,S00209,U0068,2023-11-07 03:00:00,9.99,USD,apple_pay,success,2023-11-07,2023-12-06
P001779,S00209,U0068,2023-12-07 16:00:00,9.99,USD,apple_pay,success,2023-12-07,2024-01-05
P001780,S00209,U0068,2024-01-06 02:00:00,9.99,USD,apple_pay,success,2024-01-06,2024-02-04
P001781,S00209,U0068,2024-02-05 12:00:00,9.99,USD,apple_pay,success,2024-02-05,2024-03-05
P001782,S00209,U0068,2024-03-06 18:00:00,9.99,USD,apple_pay,success,2024-03-06,2024-04-04
P001783,S00209,U0068,2024-04-05 23:00:00,9.99,USD,apple_pay,refunded,2024-04-05,2024-05-04
P001784,S00209,U0068,2024-05-05 05:00:00,9.99,USD,apple_pay,failed,2024-05-05,2024-06-03
P001785,S00209,U0068,2024-06-04 06:00:00,9.99,USD,apple_pay,success,2024-06-04,2024-07-03
P001786,S00209,U0068,2024-07-04 19:00:00,9.99,USD,apple_pay,success,2024-07-04,2024-08-02
P001787,S00209,U0068,2024-08-03 12:00:00,9.99,USD,apple_pay,success,2024-08-03,2024-09-01
P001788,S00209,U0068,2024-09-02 13:00:00,9.99,USD,apple_pay,success,2024-09-02,2024-10-01
P001789,S00210,U0045,2021-05-08 08:00:00,9.99,USD,apple_pay,success,2021-05-08,2021-06-06
P001790,S00210,U0045,2021-06-07 18:00:00,9.99,USD,apple_pay,success,2021-06-07,2021-07-06
P001791,S00210,U0045,2021-07-07 20:00:00,9.99,USD,apple_pay,success,2021-07-07,2021-08-05
P001792,S00210,U0045,2021-08-06 11:00:00,9.99,USD,apple_pay,failed,2021-08-06,2021-09-04
P001793,S00210,U0045,2021-09-05 19:00:00,9.99,USD,apple_pay,success,2021-09-05,2021-10-04
P001794,S00210,U0045,2021-10-05 15:00:00,9.99,USD,apple_pay,failed,2021-10-05,2021-11-03
P001795,S00210,U0045,2021-11-04 04:00:00,9.99,USD,apple_pay,success,2021-11-04,2021-12-03
P001796,S00210,U0045,2021-12-04 03:00:00,9.99,USD,apple_pay,success,2021-12-04,2022-01-02
P001797,S00210,U0045,2022-01-03 15:00:00,9.99,USD,apple_pay,success,2022-01-03,2022-02-01
P001798,S00210,U0045,2022-02-02 20:00:00,9.99,USD,apple_pay,success,2022-02-02,2022-03-03
P001799,S00210,U0045,2022-03-04 00:00:00,9.99,USD,apple_pay,failed,2022-03-04,2022-04-02
P001800,S00210,U0045,2022-04-03 01:00:00,9.99,USD,apple_pay,success,2022-04-03,2022-05-02
P001801,S00210,U0045,2022-05-03 15:00:00,9.99,USD,apple_pay,success,2022-05-03,2022-06-01
P001802,S00210,U0045,2022-06-02 05:00:00,9.99,USD,apple_pay,success,2022-06-02,2022-07-01
P001803,S00210,U0045,2022-07-02 21:00:00,9.99,USD,apple_pay,success,2022-07-02,2022-07-31
P001804,S00210,U0045,2022-08-01 09:00:00,9.99,USD,apple_pay,success,2022-08-01,2022-08-30
P001805,S00210,U0045,2022-08-31 03:00:00,9.99,USD,apple_pay,success,2022-08-31,2022-09-29
P001806,S00210,U0045,2022-09-30 21:00:00,9.99,USD,apple_pay,success,2022-09-30,2022-10-29
P001807,S00210,U0045,2022-10-30 15:00:00,9.99,USD,apple_pay,success,2022-10-30,2022-11-28
P001808,S00210,U0045,2022-11-29 06:00:00,9.99,USD,apple_pay,success,2022-11-29,2022-12-28
P001809,S00210,U0045,2022-12-29 15:00:00,9.99,USD,apple_pay,success,2022-12-29,2023-01-27
P001810,S00210,U0045,2023-01-28 08:00:00,9.99,USD,apple_pay,success,2023-01-28,2023-02-26
P001811,S00211,U0102,2024-12-26 17:00:00,19.99,USD,credit_card,success,2024-12-26,2025-01-24
P001812,S00211,U0102,2025-01-25 01:00:00,19.99,USD,credit_card,success,2025-01-25,2025-02-23
P001813,S00211,U0102,2025-02-24 03:00:00,19.99,USD,credit_card,refunded,2025-02-24,2025-03-25
P001814,S00211,U0102,2025-03-26 10:00:00,19.99,USD,credit_card,success,2025-03-26,2025-04-24
P001815,S00211,U0102,2025-04-25 14:00:00,19.99,USD,credit_card,success,2025-04-25,2025-05-24
P001816,S00211,U0102,2025-05-25 01:00:00,19.99,USD,credit_card,success,2025-05-25,2025-06-23
P001817,S00211,U0102,2025-06-24 21:00:00,19.99,USD,credit_card,success,2025-06-24,2025-07-23
P001818,S00211,U0102,2025-07-24 09:00:00,19.99,USD,credit_card,success,2025-07-24,2025-08-22
P001819,S00211,U0102,2025-08-23 05:00:00,19.99,USD,credit_card,success,2025-08-23,2025-09-21
